,學期,學校,,,學校名稱,系所代碼,系所名稱,學制,輔系人次
,,設立別 ,學校類別,學校代碼,,,,,
104,2,公立,一般大學,21,國立暨南國際大學,310802,公共行政與政策學系,碩士班(日間),0
104,2,公立,一般大學,21,國立暨南國際大學,310802,公共行政與政策學系,學士班(日間),4
104,2,公立,一般大學,21,國立暨南國際大學,310818,非營利組織經營管理碩士學位學程在職專班,碩士在職專班,0
104,2,公立,一般大學,21,國立暨南國際大學,340307,國際企業學系,碩士班(日間),0
104,2,公立,一般大學,21,國立暨南國際大學,340307,國際企業學系,學士班(日間),1
104,2,公立,一般大學,21,國立暨南國際大學,340501,財務金融學系,碩士班(日間),0
104,2,公立,一般大學,21,國立暨南國際大學,340501,財務金融學系,學士班(日間),0
104,2,公立,一般大學,21,國立暨南國際大學,440102,應用化學系,博士班,0
104,2,公立,一般大學,21,國立暨南國際大學,440102,應用化學系,學士班(日間),0
104,2,公立,一般大學,21,國立暨南國際大學,480109,資訊管理學系,碩士班(日間),0
104,2,公立,一般大學,21,國立暨南國際大學,480109,資訊管理學系,學士班(日間),1
104,2,公立,一般大學,21,國立暨南國際大學,520101,電機工程學系,博士班,0
104,2,公立,一般大學,21,國立暨南國際大學,520101,電機工程學系,碩士班(日間),0
104,2,公立,一般大學,21,國立暨南國際大學,520101,電機工程學系,學士班(日間),0
104,2,公立,一般大學,21,國立暨南國際大學,520114,資訊工程學系,學士班(日間),0
104,2,公立,一般大學,21,國立暨南國際大學,520301,土木工程學系,學士班(日間),0
104,2,公立,一般大學,21,國立暨南國際大學,520509,應用材料及光電工程學系,學士班(日間),0
104,2,公立,一般大學,21,國立暨南國際大學,760301,社會政策與社會工作學系,博士班,0
104,2,公立,一般大學,21,國立暨南國際大學,760301,社會政策與社會工作學系,碩士班(日間),0
104,2,公立,一般大學,21,國立暨南國際大學,760301,社會政策與社會工作學系,學士班(日間),0
104,2,公立,一般大學,21,國立暨南國際大學,810247,觀光休閒與餐旅管理學系,碩士班(日間),0
104,2,公立,一般大學,21,國立暨南國際大學,810247,觀光休閒與餐旅管理學系,學士班(日間),6
104,2,公立,一般大學,28,國立臺北藝術大學,140312,藝術與人文教育研究所,碩士在職專班,0
104,2,公立,一般大學,28,國立臺北藝術大學,140312,藝術與人文教育研究所,碩士班(日間),0
104,2,公立,一般大學,28,國立臺北藝術大學,210101,美術學系,碩士在職專班,0
104,2,公立,一般大學,28,國立臺北藝術大學,210101,美術學系,碩士班(日間),0
104,2,公立,一般大學,28,國立臺北藝術大學,210101,美術學系,學士班(日間),4
104,2,公立,一般大學,28,國立臺北藝術大學,210401,音樂學系,碩士在職專班,0
104,2,公立,一般大學,28,國立臺北藝術大學,210401,音樂學系,碩士班(日間),0
104,2,公立,一般大學,28,國立臺北藝術大學,210401,音樂學系,學士班(日間),0
104,2,公立,一般大學,28,國立臺北藝術大學,210401,音樂學研究所,碩士班(日間),0
104,2,公立,一般大學,28,國立臺北藝術大學,210408,傳統音樂學系,碩士班(日間),0
104,2,公立,一般大學,28,國立臺北藝術大學,210408,傳統音樂學系,學士班(日間),1
104,2,公立,一般大學,28,國立臺北藝術大學,210409,管絃與擊樂研究所,碩士班(日間),0
104,2,公立,一般大學,28,國立臺北藝術大學,210501,戲劇學系,博士班,0
104,2,公立,一般大學,28,國立臺北藝術大學,210501,戲劇學系,碩士班(日間),0
104,2,公立,一般大學,28,國立臺北藝術大學,210501,戲劇學系,學士班(日間),1
104,2,公立,一般大學,28,國立臺北藝術大學,210506,劇場藝術創作研究所,碩士班(日間),0
104,2,公立,一般大學,28,國立臺北藝術大學,210507,劇場設計學系,碩士班(日間),0
104,2,公立,一般大學,28,國立臺北藝術大學,210511,舞蹈研究所,碩士班(日間),0
104,2,公立,一般大學,28,國立臺北藝術大學,210511,舞蹈學系,學士班(日間),0
104,2,公立,一般大學,28,國立臺北藝術大學,210602,電影創作學系,學士班(日間),3
104,2,公立,一般大學,28,國立臺北藝術大學,210614,動畫學系,學士班(日間),5
104,2,公立,一般大學,28,國立臺北藝術大學,210719,文化資源學院文化資產與藝術創新博士班,博士班,0
104,2,公立,一般大學,28,國立臺北藝術大學,210903,新媒體藝術學系,碩士班(日間),0
104,2,公立,一般大學,28,國立臺北藝術大學,210903,新媒體藝術學系,學士班(日間),3
104,2,公立,一般大學,28,國立臺北藝術大學,211001,藝術行政與管理研究所,碩士班(日間),0
104,2,公立,一般大學,28,國立臺北藝術大學,580111,建築與文化資產研究所,碩士班(日間),0
104,2,公立,一般大學,29,國立臺灣藝術大學,210101,美術學系,碩士在職專班,0
104,2,公立,一般大學,29,國立臺灣藝術大學,210101,美術學系,碩士班(日間),0
104,2,公立,一般大學,29,國立臺灣藝術大學,210101,美術學系,學士班(日間),3
104,2,公立,一般大學,29,國立臺灣藝術大學,210101,美術學系,學士班(進修),2
104,2,公立,一般大學,29,國立臺灣藝術大學,210104,書畫藝術學系,碩士在職專班,0
104,2,公立,一般大學,29,國立臺灣藝術大學,210104,書畫藝術學系,碩士班(日間),0
104,2,公立,一般大學,29,國立臺灣藝術大學,210104,書畫藝術學系,學士班(日間),10
104,2,公立,一般大學,29,國立臺灣藝術大學,210104,書畫藝術學系,學士班(進修),0
104,2,公立,一般大學,29,國立臺灣藝術大學,210201,雕塑學系,學士班(日間),1
104,2,公立,一般大學,29,國立臺灣藝術大學,210302,工藝設計學系,碩士班(日間),0
104,2,公立,一般大學,29,國立臺灣藝術大學,210302,工藝設計學系,學士班(日間),3
104,2,公立,一般大學,29,國立臺灣藝術大學,210302,工藝設計學系,學士班(進修),0
104,2,公立,一般大學,29,國立臺灣藝術大學,210401,音樂學系,碩士班(日間),0
104,2,公立,一般大學,29,國立臺灣藝術大學,210401,音樂學系,學士班(日間),1
104,2,公立,一般大學,29,國立臺灣藝術大學,210401,音樂學系,學士班(進修),0
104,2,公立,一般大學,29,國立臺灣藝術大學,210402,中國音樂學系,碩士班(日間),0
104,2,公立,一般大學,29,國立臺灣藝術大學,210402,中國音樂學系,學士班(日間),6
104,2,公立,一般大學,29,國立臺灣藝術大學,210402,中國音樂學系,學士班(進修),0
104,2,公立,一般大學,29,國立臺灣藝術大學,210501,戲劇學系,碩士在職專班,0
104,2,公立,一般大學,29,國立臺灣藝術大學,210501,戲劇學系,碩士班(日間),0
104,2,公立,一般大學,29,國立臺灣藝術大學,210501,戲劇學系,學士班(日間),3
104,2,公立,一般大學,29,國立臺灣藝術大學,210501,戲劇學系,學士班(進修),0
104,2,公立,一般大學,29,國立臺灣藝術大學,210511,舞蹈學系,碩士在職專班,0
104,2,公立,一般大學,29,國立臺灣藝術大學,210511,舞蹈學系,碩士班(日間),0
104,2,公立,一般大學,29,國立臺灣藝術大學,210511,舞蹈學系,學士班(日間),0
104,2,公立,一般大學,29,國立臺灣藝術大學,210511,舞蹈學系,學士班(進修),0
104,2,公立,一般大學,29,國立臺灣藝術大學,210601,電影學系,碩士在職專班,0
104,2,公立,一般大學,29,國立臺灣藝術大學,210601,電影學系,學士班(日間),3
104,2,公立,一般大學,29,國立臺灣藝術大學,210601,電影學系,學士班(進修),1
104,2,公立,一般大學,29,國立臺灣藝術大學,210706,古蹟藝術修護學系,碩士班(日間),0
104,2,公立,一般大學,29,國立臺灣藝術大學,210706,古蹟藝術修護學系,學士班(日間),3
104,2,公立,一般大學,29,國立臺灣藝術大學,210707,教師在職進修表演藝術教學碩士學位班,碩士在職專班,0
104,2,公立,一般大學,29,國立臺灣藝術大學,210902,多媒體動畫藝術學系,碩士班(日間),0
104,2,公立,一般大學,29,國立臺灣藝術大學,210902,多媒體動畫藝術學系,學士班(日間),1
104,2,公立,一般大學,29,國立臺灣藝術大學,211010,藝術管理與文化政策研究所,碩士班(日間),0
104,2,公立,一般大學,29,國立臺灣藝術大學,230201,視覺傳達設計學系,碩士班(日間),0
104,2,公立,一般大學,29,國立臺灣藝術大學,230201,視覺傳達設計學系,學士班(日間),4
104,2,公立,一般大學,29,國立臺灣藝術大學,230201,視覺傳達設計學系,學士班(進修),1
104,2,公立,一般大學,29,國立臺灣藝術大學,320301,廣播電視學系,學士班(日間),3
104,2,公立,一般大學,29,國立臺灣藝術大學,320301,廣播電視學系,學士班(進修),2
104,2,公立,一般大學,29,國立臺灣藝術大學,320702,圖文傳播藝術學系,碩士班(日間),0
104,2,公立,一般大學,29,國立臺灣藝術大學,320702,圖文傳播藝術學系,學士班(日間),1
104,2,公立,一般大學,29,國立臺灣藝術大學,320702,圖文傳播藝術學系,學士班(進修),2
104,2,公立,一般大學,30,國立臺東大學,140101,教育學系,碩士在職專班,0
104,2,公立,一般大學,30,國立臺東大學,140101,教育學系,碩士班(日間),0
104,2,公立,一般大學,30,國立臺東大學,140101,教育學系,學士班(日間),2
104,2,公立,一般大學,30,國立臺東大學,140223,國語文補救教學碩士在職專班,碩士在職專班,0
104,2,公立,一般大學,30,國立臺東大學,140315,體育學系,碩士班(日間),0
104,2,公立,一般大學,30,國立臺東大學,140315,體育學系,學士班(日間),1
104,2,公立,一般大學,30,國立臺東大學,140401,幼兒教育學系,碩士在職專班,0
104,2,公立,一般大學,30,國立臺東大學,140401,幼兒教育學系,碩士班(日間),0
104,2,公立,一般大學,30,國立臺東大學,140401,幼兒教育學系,學士班(日間),8
104,2,公立,一般大學,30,國立臺東大學,140601,特殊教育學系,碩士班(日間),0
104,2,公立,一般大學,30,國立臺東大學,140601,特殊教育學系,學士班(日間),1
104,2,公立,一般大學,30,國立臺東大學,140813,數位媒體與文教產業學系,學士班(日間),1
104,2,公立,一般大學,30,國立臺東大學,210105,美術產業學系,學士班(日間),2
104,2,公立,一般大學,30,國立臺東大學,210401,音樂學系,學士班(日間),0
104,2,公立,一般大學,30,國立臺東大學,220204,華語文學系,碩士在職專班,0
104,2,公立,一般大學,30,國立臺東大學,220204,華語文學系,碩士班(日間),0
104,2,公立,一般大學,30,國立臺東大學,220204,華語文學系,學士班(日間),2
104,2,公立,一般大學,30,國立臺東大學,220310,英美語文學系,學士班(日間),0
104,2,公立,一般大學,30,國立臺東大學,311024,公共與文化事務學系,學士班(日間),1
104,2,公立,一般大學,30,國立臺東大學,420103,生命科學系,學士班(日間),0
104,2,公立,一般大學,30,國立臺東大學,449901,應用科學系,學士班(日間),0
104,2,公立,一般大學,30,國立臺東大學,460102,應用數學系,學士班(日間),0
104,2,公立,一般大學,30,國立臺東大學,480109,資訊管理學系,學士班(日間),0
104,2,公立,一般大學,30,國立臺東大學,520114,資訊工程學系,學士班(日間),0
104,2,公立,一般大學,30,國立臺東大學,810241,文化資源與休閒產業學系,碩士班(日間),0
104,2,公立,一般大學,30,國立臺東大學,810241,文化資源與休閒產業學系,學士班(日間),6
104,2,公立,一般大學,30,國立臺東大學,810513,身心整合與運動休閒產業學系,學士班(日間),3
104,2,公立,一般大學,31,國立宜蘭大學,220301,外國語文學系,學士班(日間),7
104,2,公立,一般大學,31,國立宜蘭大學,349966,應用經濟與管理學系,碩士班(日間),0
104,2,公立,一般大學,31,國立宜蘭大學,349966,應用經濟與管理學系,學士班(日間),4
104,2,公立,一般大學,31,國立宜蘭大學,480206,多媒體網路通訊數位學習碩士在職專班,碩士在職專班,0
104,2,公立,一般大學,31,國立宜蘭大學,520101,電機工程學系,學士班(日間),0
104,2,公立,一般大學,31,國立宜蘭大學,520103,電子工程學系,學士班(日間),2
104,2,公立,一般大學,31,國立宜蘭大學,520114,資訊工程學系,學士班(日間),0
104,2,公立,一般大學,31,國立宜蘭大學,520226,機械與機電工程學系,學士班(日間),0
104,2,公立,一般大學,31,國立宜蘭大學,520239,生物機電工程學系,碩士班(日間),0
104,2,公立,一般大學,31,國立宜蘭大學,520239,生物機電工程學系,學士班(日間),3
104,2,公立,一般大學,31,國立宜蘭大學,520301,土木工程學系,碩士班(日間),0
104,2,公立,一般大學,31,國立宜蘭大學,520301,土木工程學系,學士班(日間),2
104,2,公立,一般大學,31,國立宜蘭大學,520403,化學工程與材料工程學系,學士班(日間),0
104,2,公立,一般大學,31,國立宜蘭大學,520901,環境工程學系,學士班(日間),0
104,2,公立,一般大學,31,國立宜蘭大學,620207,生物技術與動物科學系,碩士班(日間),0
104,2,公立,一般大學,31,國立宜蘭大學,620207,生物技術與動物科學系,學士班(日間),0
104,2,公立,一般大學,31,國立宜蘭大學,620301,園藝學系,學士班(日間),5
